customer_tweet_id,customer_message,gold_intent,gold_route,annotator_notes,predicted_intent,intent_confidence,decision,decision_reason,draft_reply,evidence_json
1672670,[HANDLE] gate agent asked for volunteer for seat. She then cancelled seat instead of giving $500 credit. Suggested I️ call Amex. Let’s chat. Thanks.,refund_or_payment,escalate,,refund_or_payment,0.2706,escalate,refund_or_payment requires a human to verify trip-specific policy or account data.,"[HANDLE] HI, Albert.I'm sorry you're having this experience. DM, your confirmation # to the attached link, please. *ALY [URL]","[{""source_customer_tweet_id"": ""1945144"", ""similar_customer_message"": ""So [HANDLE] flight was delayed 4 times and then cancelled 5 hours later at LAX. Plus transportation vouchers didn\u2019t work. What the hell?!"", ""historical_reply"": ""[HANDLE] HI, Albert.I'm sorry you're having this experience. DM, your confirmation # to the attached link, please. *ALY [URL]"", ""similarity"": 0.1153}, {""source_customer_tweet_id"": ""2062362"", ""similar_customer_message"": ""[HANDLE] I was charged for a seat upgrade I never got. Can I have my 39 bucks back?"", ""historical_reply"": ""[HANDLE] Hello. I'd be happy to take a look into this for you. Pls share your conf. nbr via the link below for review. *AFN [URL]"", ""similarity"": 0.0995}, {""source_customer_tweet_id"": ""818252"", ""similar_customer_message"": ""[HANDLE] My companion is authorized user of Amex Delta Skymiles credit card. Is she eligible for discounted paid access?"", ""historical_reply"": ""[HANDLE] Hi, Valentine. Your companion must present and pay with the card at the Sky Club to receive the discounted rate. *HDG"", ""similarity"": 0.0972}]"
1546086,"[HANDLE] pathetic customer care.after holding for 90mins, no help offered to solve my problem except to pay $3800 to change my flight",booking_change_or_cancellation,escalate,,booking_change_or_cancellation,0.8625,escalate,booking_change_or_cancellation requires a human to verify trip-specific policy or account data.,"[HANDLE] Good evening, Dj. Please use the link to provide more detail. *ABN [URL]","[{""source_customer_tweet_id"": ""2157848"", ""similar_customer_message"": ""[HANDLE] I need to change my flight."", ""historical_reply"": ""[HANDLE] Good evening, Dj. Please use the link to provide more detail. *ABN [URL]"", ""similarity"": 0.2564}, {""source_customer_tweet_id"": ""2377473"", ""similar_customer_message"": ""[HANDLE] I need to change my flight"", ""historical_reply"": ""[HANDLE] Hello, Ronald. Pls follow/DM your confirmation or ticket number to take a look. *AFM [URL]"", ""similarity"": 0.2564}, {""source_customer_tweet_id"": ""1859596"", ""similar_customer_message"": ""[HANDLE] i am trying to change my flight"", ""historical_reply"": ""[HANDLE] Please contact them directly at [PHONE] and they will be happy to look at this with you. My apologies for your inconvenience. *HAN"", ""similarity"": 0.2143}]"
1420269,"[HANDLE] How do I get the actual prices of flights to show up? Price changes after I put in my credit card number ""due to demand"" every time.",general_information,escalate,Concern involves payment/pricing behavior on customer's card,general_information,0.4805,escalate,Customer message may require account or payment verification.,[HANDLE] One moment as I get that processed for you. *HRO,"[{""source_customer_tweet_id"": ""763117"", ""similar_customer_message"": ""[HANDLE] How do I get them?"", ""historical_reply"": ""[HANDLE] One moment as I get that processed for you. *HRO"", ""similarity"": 0.2301}, {""source_customer_tweet_id"": ""1117259"", ""similar_customer_message"": ""[HANDLE] How do I get a claim number?"", ""historical_reply"": ""[HANDLE] Pls see this link for more information. 2/2 [URL] *TJW"", ""similarity"": 0.2121}, {""source_customer_tweet_id"": ""983868"", ""similar_customer_message"": ""[HANDLE] how do I change award travel return dates while I'm on the actual trip in Ireland?"", ""historical_reply"": ""[HANDLE] ...to make changes or let us know via Twitter. For Service Fees, please check the following link. [URL] *AMV 4/4"", ""similarity"": 0.1739}]"
1571327,Here two hours early for the only delta flight. Thanks [HANDLE] [URL],other_or_ambiguous,escalate,"Positive remark, no request",other_or_ambiguous,0.6963,escalate,Intent confidence 0.70 is below the 0.70 auto-handle threshold.,[HANDLE] Our pleasure! *ALY,"[{""source_customer_tweet_id"": ""611235"", ""similar_customer_message"": ""Thanks [HANDLE] !!!!! [URL]"", ""historical_reply"": ""[HANDLE] Our pleasure! *ALY"", ""similarity"": 0.3125}, {""source_customer_tweet_id"": ""817096"", ""similar_customer_message"": ""Thanks [HANDLE] [URL]"", ""historical_reply"": ""[HANDLE] You are very welcome. *AMC"", ""similarity"": 0.3125}, {""source_customer_tweet_id"": ""1202123"", ""similar_customer_message"": ""My first official flight. Thanks [HANDLE] [URL]"", ""historical_reply"": ""[HANDLE] Welcome! \ud83d\udc4d *ALY"", ""similarity"": 0.3121}]"
1996899,"[HANDLE] want to upgrade my wife to economy comfort + with the rest of us, but with the auto check in we didn’t get the chance. Any help?",check_in_or_boarding,escalate,,check_in_or_boarding,0.745,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.","[HANDLE] Christy, thank you for your feedback. I will pass this along to the leadership team. *HTP","[{""source_customer_tweet_id"": ""2333557"", ""similar_customer_message"": ""[HANDLE] thank you for trying to make traveling easier, but I am decidedly unhappy with the auto Check-in feature when I open the app"", ""historical_reply"": ""[HANDLE] Christy, thank you for your feedback. I will pass this along to the leadership team. *HTP"", ""similarity"": 0.2062}, {""source_customer_tweet_id"": ""850629"", ""similar_customer_message"": ""[HANDLE] Will the auto check in happen even if I don't open the app?"", ""historical_reply"": ""[HANDLE] Hey, RL Cherkasov, I'm not sure. You may wish to contact our Online Support Team at [PHONE] for assistance with our App. Thanks. *TLT"", ""similarity"": 0.1972}, {""source_customer_tweet_id"": ""1894484"", ""similar_customer_message"": ""Loving the auto check in feature in [HANDLE] Airlines new android app! Great example of addressing a customer pain point!"", ""historical_reply"": ""[HANDLE] Thanks for the shout out, Rob! Have an awesome day. *TJF"", ""similarity"": 0.1599}]"
938960,Landed 40 minutes ago as our flights bags still aren't at baggage claim. Come on [HANDLE],baggage_issue,escalate,,baggage_issue,0.9978,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,[HANDLE] I apologize for this experience. Please speak with someone there at the Baggage Center for additional help locating your baggage. Thanks. *ATJ,"[{""source_customer_tweet_id"": ""904431"", ""similar_customer_message"": ""Been over 40 minutes since we\u2019ve landed and I still don\u2019t have my luggage.... come on [HANDLE] \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d"", ""historical_reply"": ""[HANDLE] I apologize for this experience. Please speak with someone there at the Baggage Center for additional help locating your baggage. Thanks. *ATJ"", ""similarity"": 0.2823}, {""source_customer_tweet_id"": ""723721"", ""similar_customer_message"": ""Thx [HANDLE] for the snacks at baggage claim!!! Nice touch :)"", ""historical_reply"": ""[HANDLE] You're welcome! Thanks so much for recognizing our efforts! \ud83d\ude0a *HSD"", ""similarity"": 0.2424}, {""source_customer_tweet_id"": ""816691"", ""similar_customer_message"": ""[HANDLE] love getting my bag back extremely wet at baggage claim."", ""historical_reply"": ""[HANDLE] Oh no. Please file a claim at the Baggage Office for possible damages. *AMR"", ""similarity"": 0.2391}]"
783693,Hey [HANDLE] my boarding pass isn't sending either to my phone or my email and I've tried multiple times. Got any other tips?,check_in_or_boarding,escalate,,check_in_or_boarding,0.8867,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.",[HANDLE] Hi Josh. I'd be happy to help. Please follow/DM your confirmation code or ticket number to better assist. *TKR,"[{""source_customer_tweet_id"": ""905552"", ""similar_customer_message"": ""[HANDLE] Still have my boarding pass"", ""historical_reply"": ""[HANDLE] Hi Josh. I'd be happy to help. Please follow/DM your confirmation code or ticket number to better assist. *TKR"", ""similarity"": 0.209}, {""source_customer_tweet_id"": ""2094858"", ""similar_customer_message"": ""[HANDLE] I've tried checking in multiple times today. It says in checked in but nothing else appears like I am. I also have not received my boarding pass. DL0456 JFK&gt;SLC &amp; DL0861 SLC&gt;DEN. WTF?"", ""historical_reply"": ""[HANDLE] Hi, Dave. Please DM your confirmation number so I can look into this. *HDG"", ""similarity"": 0.2048}, {""source_customer_tweet_id"": ""2313417"", ""similar_customer_message"": ""[HANDLE] can you help? I've checked into my flight multiple times. The app continues to tell me to check-in... and I've still not received my mobile boarding pass. What can I do?"", ""historical_reply"": ""[HANDLE] Hi, thanks for contacting us. Please DM your confirm number via this link and I'll take a look for you: *HKC [URL]"", ""similarity"": 0.1974}]"
1558220,"Flight delayed overnight, pilot now says “we need a piece of equipment to start the engine.” I’m assuming they need a big crank? [HANDLE]",flight_disruption_or_status,escalate,,flight_disruption_or_status,0.7799,escalate,No sufficiently similar historical resolution was retrieved.,[HANDLE] Hello. Please allow me one moment to research this. Thanks. *ATJ,"[{""source_customer_tweet_id"": ""1612325"", ""similar_customer_message"": ""[HANDLE] flight got delayed 7 hours to start the day - make this right please"", ""historical_reply"": ""[HANDLE] Hello. Please allow me one moment to research this. Thanks. *ATJ"", ""similarity"": 0.1842}, {""source_customer_tweet_id"": ""1924003"", ""similar_customer_message"": ""Being delayed overnight in #SaltLakeCity was not how I saw my amazing holiday ending. Thanks [HANDLE]"", ""historical_reply"": ""[HANDLE] Hello! I apologize for delay and inconvenience that this has caused. I will be glad to assist if you want to DM your confirmation#. *TCC"", ""similarity"": 0.1555}, {""source_customer_tweet_id"": ""442390"", ""similar_customer_message"": ""[HANDLE] [HANDLE] I will have to, but shipments into PR are being delayed. They need help now."", ""historical_reply"": ""[HANDLE] ...supplies to Puerto Rico. Please bear with me as we are checking on other options for you. *HDG 2/2"", ""similarity"": 0.1398}]"
1011615,[HANDLE] In line for check in.... only one person trying to help. Every other airline has 5+ people. Hope I don’t miss my flight...🙄😡.,check_in_or_boarding,escalate,,check_in_or_boarding,0.8902,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.","[HANDLE] Our apologies for the delay, Marcella. One of our agents will be with you shortly. *ALA","[{""source_customer_tweet_id"": ""1662309"", ""similar_customer_message"": ""[HANDLE] every other airline is open for check-in, I\u2019d like to get through security without having to rush! Where are you?! #pittsburgh"", ""historical_reply"": ""[HANDLE] Our apologies for the delay, Marcella. One of our agents will be with you shortly. *ALA"", ""similarity"": 0.2582}, {""source_customer_tweet_id"": ""2350584"", ""similar_customer_message"": ""Hey, [HANDLE]! Lots of people in line to check in at SFO! Only one clerk for special services! Looks like we\u2019re going to miss our flight? No customer service people in view!"", ""historical_reply"": ""[HANDLE] ...incident further for possible future improvement. *AOS 2/2"", ""similarity"": 0.1984}, {""source_customer_tweet_id"": ""2140590"", ""similar_customer_message"": ""Thanks, [HANDLE]. I\ufe0f paid EXTRA for my exit row seat in advance and then you bump me for another passenger right before check-in? I\ufe0f guess I\u2019m back to flying EVERY OTHER AIRLINE. \ud83d\udc4e\ud83c\udffb\ud83d\ude21"", ""historical_reply"": ""[HANDLE] Hi, Jason. I'm sorry to hear this happen. Please follow and DM your reservation. *AST"", ""similarity"": 0.1903}]"
1065057,"[HANDLE] If I am a skymiles member, do I have the advantage of boarding before other passengers who are not?",loyalty_or_account,escalate,,loyalty_or_account,0.6027,escalate,loyalty_or_account requires a human to verify trip-specific policy or account data.,[HANDLE] Thank you. It sounds like the agents on the phone quoted you the lowest rate for our bereavement fare. *TMT,"[{""source_customer_tweet_id"": ""1963413"", ""similar_customer_message"": ""[HANDLE] I am a SkyMiles Member. I spoke to 3 different managers and over 2 hours on the phone. No one could help us/empathized with our situation"", ""historical_reply"": ""[HANDLE] Thank you. It sounds like the agents on the phone quoted you the lowest rate for our bereavement fare. *TMT"", ""similarity"": 0.1744}, {""source_customer_tweet_id"": ""1160583"", ""similar_customer_message"": ""[HANDLE] what's the point of reaching out if you don't reply\ud83d\ude24(or of being a medallion member?) do I misunderstand the word assistance?"", ""historical_reply"": ""[HANDLE] Hi Carla, what can we help you with today? *TJW"", ""similarity"": 0.1403}, {""source_customer_tweet_id"": ""855598"", ""similar_customer_message"": ""[HANDLE] [HANDLE] congrats! Great employees. From a skymiles member who is Pro Delta"", ""historical_reply"": ""[HANDLE] Thank you for the shout out! We are very proud of this award and we love our jobs! Your loyalty is very important to us, Thank YOU! \u2708 *TSE"", ""similarity"": 0.1384}]"
